Date,Open,High,Low,Close
2021-06-25,1777.699951171875,1788.0,1775.199951171875,1776.5999755859375
2021-07-02,1779.5999755859375,1787.9000244140625,1752.0999755859375,1782.5999755859375
2021-07-09,1786.699951171875,1818.5,1786.699951171875,1810.0
2021-07-16,1802.5999755859375,1833.0,1799.5,1814.5
2021-07-23,1803.300048828125,1824.0,1793.5999755859375,1801.4000244140625
2021-07-30,1802.5,1832.5999755859375,1797.199951171875,1812.5999755859375
2021-08-06,1812.4000244140625,1831.300048828125,1758.4000244140625,1760.0
2021-08-13,1753.5,1777.300048828125,1692.5999755859375,1775.199951171875
2021-08-20,1776.9000244140625,1794.199951171875,1771.9000244140625,1781.0
2021-08-27,1776.800048828125,1816.5999755859375,1776.800048828125,1816.5999755859375
2021-09-03,1818.199951171875,1833.9000244140625,1801.0999755859375,1830.9000244140625
2021-09-10,1825.699951171875,1825.699951171875,1781.699951171875,1789.5999755859375
2021-09-17,1789.800048828125,1806.199951171875,1743.9000244140625,1749.4000244140625
2021-09-24,1751.800048828125,1784.300048828125,1738.199951171875,1749.699951171875
2021-10-01,1751.699951171875,1762.5999755859375,1721.4000244140625,1757.0
2021-10-08,1764.5,1780.0,1744.699951171875,1756.300048828125
2021-10-15,1756.5999755859375,1799.9000244140625,1749.800048828125,1767.199951171875
2021-10-22,1761.5999755859375,1806.9000244140625,1759.5,1795.5
2021-10-29,1794.300048828125,1809.0,1774.5999755859375,1783.0
2021-11-05,1787.5,1817.0999755859375,1761.800048828125,1816.4000244140625
2021-11-12,1817.0,1867.9000244140625,1816.9000244140625,1867.9000244140625
2021-11-19,1864.5,1869.699951171875,1851.199951171875,1851.199951171875
2021-11-26,1841.5999755859375,1841.5999755859375,1781.4000244140625,1785.300048828125
2021-12-03,1791.699951171875,1808.0999755859375,1760.5999755859375,1782.0
2021-12-10,1780.199951171875,1789.9000244140625,1769.0999755859375,1782.9000244140625
2021-12-17,1784.4000244140625,1812.9000244140625,1753.9000244140625,1803.800048828125
2021-12-24,1796.800048828125,1811.199951171875,1785.5,1811.199951171875
2021-12-31,1810.0,1827.800048828125,1791.4000244140625,1827.5
2022-01-07,1830.0999755859375,1830.0999755859375,1784.4000244140625,1797.0
2022-01-14,1794.9000244140625,1827.199951171875,1790.4000244140625,1816.5
2022-01-21,1816.800048828125,1843.0999755859375,1812.300048828125,1831.800048828125
2022-01-28,1837.9000244140625,1852.699951171875,1778.800048828125,1784.9000244140625
2022-02-04,1788.5,1813.699951171875,1785.0999755859375,1806.5999755859375
2022-02-11,1812.199951171875,1864.800048828125,1809.0999755859375,1840.800048828125
2022-02-18,1861.800048828125,1900.699951171875,1847.4000244140625,1898.5999755859375
2022-02-25,1908.0999755859375,1972.5,1883.5999755859375,1886.5
2022-03-04,1928.300048828125,1970.9000244140625,1894.199951171875,1965.0999755859375
2022-03-11,1989.0,2072.0,1959.9000244140625,1982.699951171875
2022-03-18,1976.5,1977.699951171875,1907.199951171875,1928.199951171875
2022-03-25,1925.4000244140625,1964.0,1920.699951171875,1953.800048828125
2022-04-01,1932.5999755859375,1949.9000244140625,1893.5,1919.0999755859375
2022-04-08,1921.199951171875,1947.699951171875,1915.5999755859375,1941.5999755859375
2022-04-15,1946.5999755859375,1981.0,1941.800048828125,1970.9000244140625
2022-04-22,1973.4000244140625,1997.0999755859375,1930.199951171875,1931.0
2022-04-29,1925.0,1925.0,1872.9000244140625,1909.300048828125
2022-05-06,1896.699951171875,1904.300048828125,1853.0,1881.199951171875
2022-05-13,1866.5999755859375,1867.5,1807.4000244140625,1807.4000244140625
2022-05-20,1790.5,1841.800048828125,1787.0,1841.800048828125
2022-05-27,1846.300048828125,1867.0,1840.4000244140625,1851.300048828125
2022-06-03,1850.300048828125,1871.800048828125,1825.300048828125,1845.4000244140625
2022-06-10,1849.0,1875.5999755859375,1823.9000244140625,1871.5
2022-06-17,1873.800048828125,1873.800048828125,1805.300048828125,1835.5999755859375
2022-06-24,1835.300048828125,1842.699951171875,1815.800048828125,1826.5
2022-07-01,1830.5,1830.699951171875,1791.5999755859375,1798.9000244140625
2022-07-08,1805.4000244140625,1805.4000244140625,1732.0999755859375,1740.5999755859375
2022-07-15,1732.5,1736.699951171875,1701.0999755859375,1702.4000244140625
2022-07-22,1712.199951171875,1735.0,1679.800048828125,1727.0999755859375
2022-07-29,1727.0,1765.699951171875,1717.699951171875,1762.9000244140625
2022-08-05,1763.9000244140625,1792.0999755859375,1753.0,1772.9000244140625
2022-08-12,1771.800048828125,1804.9000244140625,1771.800048828125,1798.5999755859375
2022-08-19,1799.0,1799.0,1747.5,1747.5999755859375
2022-08-26,1740.5,1761.800048828125,1726.5,1736.0999755859375
2022-09-02,1732.4000244140625,1741.199951171875,1693.9000244140625,1709.800048828125
2022-09-09,1709.699951171875,1720.0,1694.699951171875,1716.199951171875
2022-09-16,1727.4000244140625,1728.0999755859375,1651.699951171875,1671.699951171875
2022-09-23,1661.800048828125,1680.0999755859375,1645.300048828125,1645.300048828125
