Date,Open,High,Low,Close
2015-06-30,1175.800048828125,1186.0,1166.5999755859375,1171.5
2015-07-31,1173.0999755859375,1173.0999755859375,1078.5999755859375,1094.9000244140625
2015-08-31,1095.5,1169.0,1080.5,1131.5999755859375
2015-09-30,1133.5,1155.9000244140625,1098.199951171875,1115.5
2015-10-31,1115.199951171875,1189.0,1105.800048828125,1141.5
2015-11-30,1137.9000244140625,1138.699951171875,1051.0999755859375,1065.800048828125
2015-12-31,1064.5999755859375,1098.800048828125,1046.199951171875,1060.300048828125
2016-01-31,1063.4000244140625,1125.699951171875,1063.199951171875,1116.4000244140625
2016-02-29,1116.699951171875,1260.800048828125,1115.300048828125,1233.9000244140625
2016-03-31,1240.5,1280.699951171875,1210.0,1234.199951171875
2016-04-30,1232.300048828125,1295.5,1209.199951171875,1289.199951171875
2016-05-31,1292.0999755859375,1304.4000244140625,1199.0,1214.800048828125
2016-06-30,1215.699951171875,1355.5999755859375,1205.4000244140625,1318.4000244140625
2016-07-31,1324.5,1374.9000244140625,1312.800048828125,1349.0
2016-08-31,1348.800048828125,1366.0,1306.300048828125,1306.9000244140625
2016-09-30,1305.300048828125,1350.5,1301.5,1313.300048828125
2016-10-31,1313.5,1316.800048828125,1248.9000244140625,1271.5
2016-11-30,1279.300048828125,1318.5999755859375,1167.9000244140625,1170.800048828125
2016-12-31,1172.699951171875,1186.699951171875,1123.9000244140625,1150.0
2017-01-31,1155.199951171875,1219.0,1146.5,1208.5999755859375
2017-02-28,1211.9000244140625,1263.0999755859375,1197.9000244140625,1252.5999755859375
2017-03-31,1247.800048828125,1257.699951171875,1196.199951171875,1247.300048828125
2017-04-30,1247.5,1294.800048828125,1243.0,1266.0999755859375
2017-05-31,1268.699951171875,1273.199951171875,1214.0,1272.0
2017-06-30,1268.0,1295.199951171875,1238.0999755859375,1240.699951171875
2017-07-31,1236.0,1270.800048828125,1208.5999755859375,1266.5999755859375
2017-08-31,1268.4000244140625,1323.800048828125,1251.4000244140625,1316.199951171875
2017-09-30,1320.199951171875,1355.800048828125,1277.0,1281.5
2017-10-31,1275.0,1303.800048828125,1260.5,1267.0
2017-11-30,1272.199951171875,1296.199951171875,1265.300048828125,1273.199951171875
2017-12-31,1274.0999755859375,1306.300048828125,1236.5,1306.300048828125
2018-01-31,1302.300048828125,1362.4000244140625,1302.300048828125,1339.0
2018-02-28,1343.800048828125,1361.4000244140625,1307.0,1315.5
2018-03-31,1310.4000244140625,1354.4000244140625,1301.800048828125,1322.800048828125
2018-04-30,1327.0,1365.4000244140625,1309.5999755859375,1316.199951171875
2018-05-31,1313.199951171875,1320.800048828125,1285.199951171875,1300.0999755859375
2018-06-30,1298.5999755859375,1307.699951171875,1244.800048828125,1251.300048828125
2018-07-31,1249.9000244140625,1262.300048828125,1211.699951171875,1223.699951171875
2018-08-31,1222.9000244140625,1223.699951171875,1161.4000244140625,1200.300048828125
2018-09-30,1193.800048828125,1206.199951171875,1180.0,1191.5
2018-10-31,1191.5999755859375,1238.5999755859375,1183.699951171875,1212.300048828125
2018-11-30,1215.4000244140625,1236.0,1196.300048828125,1220.199951171875
2018-12-31,1222.5,1281.300048828125,1221.300048828125,1278.300048828125
2019-01-31,1286.0,1325.4000244140625,1275.300048828125,1319.699951171875
2019-02-28,1320.300048828125,1344.0,1301.5999755859375,1312.800048828125
2019-03-31,1312.199951171875,1322.9000244140625,1281.0,1293.0
2019-04-30,1291.800048828125,1309.0999755859375,1266.0,1282.800048828125
2019-05-31,1278.699951171875,1306.4000244140625,1266.5999755859375,1305.800048828125
2019-06-30,1307.0,1433.300048828125,1307.0,1409.699951171875
2019-07-31,1386.5999755859375,1444.199951171875,1382.800048828125,1426.0999755859375
2019-08-31,1411.300048828125,1549.300048828125,1400.9000244140625,1519.0999755859375
2019-09-30,1522.9000244140625,1553.199951171875,1463.5,1465.699951171875
2019-10-31,1468.699951171875,1518.199951171875,1458.300048828125,1511.4000244140625
2019-11-30,1511.0,1511.5999755859375,1447.0999755859375,1465.5999755859375
2019-12-31,1462.800048828125,1523.4000244140625,1453.300048828125,1519.5
2020-01-31,1518.0999755859375,1604.199951171875,1518.0,1582.9000244140625
2020-02-29,1592.9000244140625,1686.5999755859375,1547.699951171875,1564.0999755859375
2020-03-31,1583.9000244140625,1701.5999755859375,1452.0999755859375,1583.4000244140625
2020-04-30,1570.0,1775.0,1570.0,1684.199951171875
2020-05-31,1686.5999755859375,1770.5,1670.5,1736.9000244140625
2020-06-30,1740.4000244140625,1793.199951171875,1668.5999755859375,1793.0
2020-07-31,1793.5999755859375,1981.0999755859375,1765.800048828125,1962.800048828125
2020-08-31,1984.300048828125,2063.0,1871.5999755859375,1967.5999755859375
2020-09-30,1961.699951171875,1986.300048828125,1851.5,1887.5
2020-10-31,1884.0999755859375,1929.0999755859375,1858.800048828125,1877.4000244140625
2020-11-30,1872.9000244140625,1963.199951171875,1762.300048828125,1775.699951171875
2020-12-31,1775.0,1908.0,1774.9000244140625,1893.0999755859375
2021-01-31,1912.199951171875,1959.9000244140625,1802.0,1847.300048828125
2021-02-28,1866.5999755859375,1871.9000244140625,1718.800048828125,1728.0999755859375
2021-03-31,1737.0999755859375,1750.300048828125,1673.699951171875,1713.800048828125
2021-04-30,1706.800048828125,1794.5,1706.4000244140625,1767.300048828125
2021-05-31,1788.5,1905.4000244140625,1774.800048828125,1902.5
2021-06-30,1905.0999755859375,1916.199951171875,1752.0999755859375,1770.800048828125
2021-07-31,1775.699951171875,1833.0,1768.800048828125,1812.5999755859375
2021-08-31,1812.4000244140625,1831.300048828125,1692.5999755859375,1815.0
2021-09-30,1813.5,1833.9000244140625,1721.4000244140625,1755.300048828125
2021-10-31,1754.300048828125,1809.0,1744.699951171875,1783.0
2021-11-30,1787.5,1869.699951171875,1761.800048828125,1773.5999755859375
2021-12-31,1774.800048828125,1827.800048828125,1753.9000244140625,1827.5
2022-01-31,1830.0999755859375,1852.699951171875,1778.800048828125,1795.0
2022-02-28,1797.199951171875,1972.5,1787.9000244140625,1899.4000244140625
2022-03-31,1908.300048828125,2072.0,1893.5,1949.199951171875
2022-04-30,1935.0,1997.0999755859375,1872.9000244140625,1909.300048828125
