Date,Open,High,Low,Close
2024-06-25,2343.7483395788545,2350.8101414046546,2332.7468944491416,2336.87841796875
2024-06-26,2341.4906141230595,2370.3148728114843,2337.070800628534,2349.753662109375
2024-06-27,2353.93272429665,2385.8796067402795,2340.5294927122213,2365.654541015625
2024-06-28,2366.471512485225,2392.893748211309,2366.327485028409,2376.127685546875
2024-07-01,2364.597966641717,2424.1200103499796,2354.077159765737,2406.921630859375
2024-07-02,2416.4336487420296,2416.4336487420296,2382.180915701153,2387.75341796875
2024-07-03,2389.1944701801613,2421.093501473132,2377.3286254147783,2411.9658203125
2024-07-04,2416.4811726317103,2437.426842313378,2395.1991261867634,2398.129638671875
2024-07-05,2398.130118634334,2453.9051033921646,2398.130118634334,2447.179443359375
2024-07-08,2459.6697583062924,2493.2980557831365,2436.8505564470056,2485.755615234375
2024-07-09,2485.755514072415,2511.553315058721,2467.356125887833,2488.637939453125
2024-07-10,2479.846813854659,2523.0831976684753,2472.160345621092,2508.142578125
2024-07-11,2514.4359645699687,2514.4840519117424,2488.542221172962,2506.60546875
2024-07-12,2499.062800724271,2536.053926378974,2499.062800724271,2519.47998046875
2024-07-15,2525.004868370629,2526.2058790576393,2511.2171718547897,2517.606689453125
2024-07-16,2523.035159123248,2618.203292695142,2521.6901209853186,2583.085693359375
2024-07-18,2594.1829285927874,2643.376276472366,2550.9465464495743,2631.077880859375
2024-07-19,2631.654702970297,2635.4979372937296,2609.5080182670367,2620.125
2024-07-22,2599.659824661106,2642.175605907076,2599.6117373158368,2628.099853515625
2024-07-23,2638.380313247674,2701.121159308212,2624.9289933695,2657.932861328125
2024-07-24,2640.3016724627655,2649.3812655791385,2570.258828910882,2610.564697265625
2024-07-25,2610.5648880170047,2618.0592415362944,2565.358799338894,2601.100830078125
2024-07-26,2617.2424725522474,2620.1248981828116,2581.9327585778365,2604.800048828125
2024-07-29,2604.943905005056,2613.3990665465953,2587.2651227956057,2605.328369140625
2024-07-30,2609.1716754019894,2646.403005047723,2580.15507083308,2585.919921875
2024-07-31,2598.9868964520315,2603.4545619829696,2570.210729854959,2599.611328125
2024-08-01,2607.63447908741,2618.155286095555,2589.571230917644,2609.123779296875
2024-08-02,2605.7128261438243,2651.3512329439095,2576.0717881089126,2587.025146484375
2024-08-05,2571.0757046052054,2634.5371590152968,2561.70782083409,2609.4599609375
2024-08-06,2613.495074992731,2663.120736017322,2602.493630934585,2642.271240234375
