Date,Open,High,Low,Close
2024-06-25,1425.8057113946086,1438.576749814009,1423.8295427024468,1436.8228759765625
2024-06-26,1428.8194845866847,1500.875466568816,1427.905458276952,1495.9844970703125
2024-06-27,1495.7127559544517,1519.1797603831344,1488.0551018777237,1512.3126220703125
2024-06-28,1512.782033239127,1562.1615299634889,1512.782033239127,1546.7474365234375
2024-07-01,1543.9066370278445,1560.5805616644209,1537.138282854078,1541.5599365234375
2024-07-02,1550.7985635373939,1554.7509013864856,1538.4475077589818,1546.525146484375
2024-07-03,1547.661278880494,1556.2329594590622,1524.391963189475,1533.927001953125
2024-07-04,1538.447461634288,1548.822348177101,1532.321386398175,1535.5079345703125
2024-07-05,1535.3101717849263,1579.4528899457323,1529.5546284867023,1569.695556640625
2024-07-08,1570.0662334946016,1589.6303543798022,1563.6684106310508,1581.824462890625
2024-07-09,1578.5637202787966,1581.4291893561121,1561.6675000170792,1571.3260498046875
2024-07-10,1575.9946562525065,1578.4648673124634,1544.5241914718106,1565.3480224609375
2024-07-11,1568.5840280306456,1585.1344421846698,1551.786592769845,1561.815673828125
2024-07-12,1565.619788574804,1586.023756297877,1555.7389442164904,1577.6990966796875
2024-07-15,1585.332001053062,1586.7153433656392,1566.6078495211154,1578.193115234375
2024-07-16,1574.5125966882063,1580.9351457176842,1550.4280378276635,1557.4681396484375
2024-07-18,1557.2211925457696,1574.9079294522828,1539.2627082750141,1567.76904296875
2024-07-19,1567.1020115011324,1571.029623251694,1534.2976544625544,1536.61962890625
2024-07-22,1518.9327171487766,1519.179738244426,1481.4102368427714,1482.7935791015625
2024-07-23,1483.1147807956386,1487.808182000688,1445.5675711552426,1470.1708984375
2024-07-24,1467.3054738461674,1491.5135439533938,1458.8079713194404,1477.8779296875
2024-07-25,1463.3530011800513,1482.595920809754,1459.474721651074,1474.6171875
2024-07-26,1474.6172851615388,1494.4037007697482,1472.59166375446,1491.044189453125
