Date,Open,High,Low,Close
2024-06-25,810.9931467609703,833.2443684249017,810.9931467609703,830.5266723632812
2024-06-26,828.8765922572081,830.3082774504516,820.699215435536,825.7463989257812
2024-06-27,823.1257354693937,831.3274011881083,818.5153383232833,823.1500244140625
2024-06-28,823.8536668700472,828.2214113967111,814.8270066965403,817.156494140625
2024-07-01,815.3123910533884,828.5612411045389,815.3123910533884,827.5420532226562
2024-07-02,832.2980286836319,841.9556094944659,826.353042764463,839.8687744140625
2024-07-03,869.1812101031826,870.6371250279785,856.3934358619908,858.3346557617188
2024-07-04,854.0154497500956,854.0154497500956,837.0782938778042,838.1945190429688
2024-07-05,817.7388811097651,817.7388811097651,796.9678045280713,799.8311157226562
2024-07-08,798.472252380916,803.1553977227993,789.6639557513818,793.6434326171875
2024-07-09,788.6205918556537,799.1516862165171,786.3639118522315,794.2015991210938
2024-07-10,791.0228924563764,795.9002315965357,786.5581099756618,789.1544799804688
2024-07-11,788.1109895551602,789.0330808548738,776.973264088155,787.1161499023438
2024-07-12,787.1647047300575,795.1237185250396,781.899157363576,787.50439453125
2024-07-15,787.892573532859,790.9500183647494,783.8645188167274,787.213134765625
2024-07-16,786.5580588939988,789.5912150674294,784.6411278889234,786.07275390625
2024-07-18,780.3703737749313,788.1109641715035,776.0754367376819,783.6704711914062
2024-07-19,784.2528302190582,787.649965003423,778.1865181041212,780.0307006835938
2024-07-22,784.7381898248855,801.2385599263364,782.6271249101725,797.1377563476562
2024-07-23,799.5641926190166,799.6855188562965,778.9144433374342,785.4175415039062
2024-07-24,780.4431686261755,786.6793253968798,770.6885509614999,778.4534301757812
2024-07-25,773.0908809941293,788.6206413154175,773.0908809941293,784.5440673828125
2024-07-26,778.9144923179402,787.0433507268658,774.7651110455088,785.2962646484375
2024-07-29,783.7675425920842,791.9449196556922,775.6629731237323,778.9387817382812
2024-07-30,777.4585181584071,793.3522550308714,776.0026033303951,784.034423828125
2024-07-31,783.2822470366172,790.0279981871195,780.9527594083772,784.1315307617188
2024-08-01,787.6014491725216,800.7774909815698,785.1991540216145,795.3178100585938
2024-08-02,791.5323792943032,810.7019249608421,791.5323792943032,805.1937255859375
2024-08-05,795.9486953170099,798.8120065813332,776.9732822215763,784.1315307617188
2024-08-06,791.0471196604719,792.4787456590307,773.2364505401089,777.0703125
2024-08-07,784.7380959828303,791.0470602671697,777.5555591010518,787.892578125
2024-08-08,788.1353303314752,802.3547907144078,785.8301315512568,797.2105102539062
2024-08-09,801.7237923493824,806.8437833638833,798.7149252998082,800.8502197265625
2024-08-12,801.7238266679481,813.3468572381819,799.4671466635041,805.65478515625
2024-08-13,790.0764803424304,792.2118340294594,777.0460539246062,778.0408935546875
2024-08-14,779.6424562895212,783.1366284755188,778.0409261468292,780.2733764648438
2024-08-16,790.319198015761,793.0611831331643,781.8263604564881,792.0662841796875
2024-08-19,794.759726022084,794.759726022084,787.9896858897818,791.7993774414062
2024-08-20,789.8095595425733,798.8119905444514,789.8095595425733,794.783935546875
2024-08-21,790.1250771140934,793.255329982036,785.126471042094,789.0089111328125
2024-08-22,792.0177293410987,795.0751744192786,790.0765094162431,791.6780395507812
2024-08-23,792.988292052303,792.988292052303,787.6499375770427,788.6448364257812
2024-08-26,792.1147410094821,799.7582942162704,792.1147410094821,795.8758544921875
2024-08-27,797.5502737581256,799.4914938187558,792.1148220435606,794.8082885742188
2024-08-28,794.8081968881353,795.7788068064845,791.1441207498361,794.4927368164062
2024-08-29,796.8707505966252,798.035494358065,791.6052035874162,795.1964721679688
2024-08-30,803.6650654368904,806.5768953841255,786.7521983416328,794.395751953125
2024-09-02,799.200245545704,799.200245545704,787.747000900005,789.56689453125
2024-09-03,792.9883758285047,795.875916903195,788.4264969467081,794.6141357421875
2024-09-04,795.4148040993854,798.2295964742419,792.0176694876126,796.773681640625
2024-09-05,798.8119853769339,800.7046866194709,796.8707654853739,798.5450439453125
2024-09-06,795.0751920423825,799.6613005199742,793.0368755313057,794.4199829101562
2024-09-09,794.9295342541234,800.0252363967779,791.0956131747174,799.0546264648438
2024-09-10,802.6943484628727,802.6943484628727,794.9294696385643,800.9229736328125
2024-09-11,800.9473902400173,801.9665188998836,795.5119386518413,797.7929077148438
2024-09-12,802.6944342572692,810.4593139115112,799.32158835399,808.8092651367188
2024-09-13,812.400503038587,812.400503038587,804.1746076631325,808.4937744140625
2024-09-16,809.0033572167779,814.2446744093743,807.5717313009576,810.9202880859375
2024-09-17,814.3417351276187,814.3417351276187,807.6202731787942,809.876953125
2024-09-18,811.3570886275262,824.4846115422112,810.9931099061356,822.494873046875
2024-09-19,824.6301946967953,834.2392569551141,824.6059649927001,829.1435546875
2024-09-20,833.0259912779876,846.8328941482245,828.6825354394553,845.0130004882812
2024-09-23,848.7984163669939,857.2184459846895,844.5519977602407,854.0397338867188
2024-09-24,856.5633141386422,864.6436541344489,851.3462854547951,858.0435180664062
2024-09-25,854.2095009540504,867.7252316684056,854.2095009540504,863.406005859375
2024-09-26,860.4700264333525,867.7253122548344,858.0435015109396,865.5171508789062
2024-09-27,862.3869272945984,862.9692695590985,849.2836931713828,850.5697631835938
2024-09-30,848.7013681367213,849.987378933711,836.8599148404105,840.572509765625
2024-10-01,836.6658121791694,845.4013020975134,834.773110848595,837.7334594726562
2024-10-03,832.613483062025,837.7091852435565,812.0850591484665,816.282958984375
2024-10-04,812.6431974622866,820.4808848190723,802.2091402837622,804.4658203125
2024-10-07,801.8208473760044,805.1209448670484,782.7969162571121,785.1264038085938
2024-10-08,791.0470635179641,804.0532597925816,787.1646239424159,801.2627563476562
2024-10-09,800.5105298956967,804.0289908485573,790.4161630516477,792.5758056640625
2024-10-10,795.4147877416559,808.2510795642027,792.2603056670246,806.7709350585938
2024-10-11,807.7658537028776,807.7658537028776,797.4774117796152,801.238525390625
2024-10-14,803.689297804442,821.1602762579215,802.6943989459767,819.2432861328125
2024-10-15,822.1065938917583,824.0478137120458,813.1284522229286,817.3020629882812
2024-10-16,815.3609038822862,828.8766360391955,815.3609038822862,824.9214477539062
2024-10-17,822.5676501021808,823.8780090897097,808.1298269832027,811.988037109375
2024-10-18,807.1106759435778,820.6506963237373,802.7429312558701,816.2101440429688
2024-10-21,832.2980010606213,848.3858722296796,830.3810701774502,838.9466552734375
2024-10-22,839.601939418289,844.4307004744691,830.2112402699462,832.0797119140625
2024-10-23,827.4692671141377,847.5851345291038,827.4692671141377,842.3923950195312
2024-10-24,843.5085346118838,858.3346247570413,843.5085346118838,849.1138305664062
2024-10-25,851.7102142266036,853.0933215296461,838.9466699408074,846.0806884765625
2024-10-28,845.4012471416386,849.7689918168825,839.043763962605,841.6158447265625
2024-10-29,837.7091441080032,856.0779244597386,837.1995502183419,850.1814575195312
2024-10-30,845.4012662208864,851.5889046504595,836.7628139716957,841.8099975585938
2024-10-31,838.6070472346083,843.8968836285101,834.4334360468695,842.3438720703125
2024-11-01,841.0335262277963,846.4203996311912,837.6849100339031,843.120361328125
2024-11-04,846.8572030494149,846.8572030494149,830.3083148266296,831.8612670898438
2024-11-05,826.4743572133567,855.447039991069,823.999313734677,853.0933227539062
2024-11-06,859.7177486791857,859.7177486791857,847.0270119492034,851.83154296875
2024-11-07,846.5174998307751,854.5977803501312,843.4600547619757,847.6094360351562
2024-11-08,850.2543248355499,855.0103373353861,847.2696873607207,851.4432983398438
2024-11-11,851.4918196964699,865.2016844692026,849.8660007285889,857.1941528320312
2024-11-12,859.9603824917264,861.4162973605047,829.2163253609564,833.8509521484375
2024-11-13,833.1473377113161,839.2864576545572,811.9152444974701,815.967529296875
2024-11-14,811.9637453515568,827.3721783747438,811.4784403744485,821.5
2024-11-18,825.0184258091194,834.190701332557,822.5919010273279,827.4934692382812
2024-11-19,831.8127776666084,851.1036515944076,826.3288074195308,845.5226440429688
2024-11-21,848.9925368361551,853.6514527573436,841.6158656563873,845.0130004882812
2024-11-22,846.1534758192824,851.3705040721685,839.3592064666866,847.1483154296875
2024-11-25,866.293664684976,875.2718066744363,856.5147576427843,866.560546875
2024-11-26,878.4019987795361,878.4019987795361,858.8927626136716,866.5363159179688
2024-11-27,868.6473457001546,881.9689429401197,866.3421471774458,879.5181884765625
2024-11-28,882.769668950273,891.0683714170436,867.7252160984541,870.2245483398438
2024-11-29,874.1799313606635,875.7814023363161,865.2503073983569,871.632080078125
2024-12-02,875.2475527258944,877.5042327860683,861.4163604593637,875.8298950195312
2024-12-03,884.5653546960274,891.6993733770357,881.3623537076274,886.3125
2024-12-04,891.9905313310416,905.0937654692016,888.6662041479593,902.7157592773438
2024-12-05,902.6672600453907,912.349070670313,890.6316728815866,905.457763671875
2024-12-06,901.2113107944992,904.7054828102569,894.9023463139778,900.6531982421875
2024-12-09,899.585600026442,912.3733745717748,897.3289199910699,907.5203247070312
2024-12-10,911.2570600965298,911.2570600965298,901.963517909446,906.59814453125
2024-12-11,903.492253077643,908.4423993938311,901.0900171351183,904.1716918945312
2024-12-12,898.2994568437374,906.8651010060448,897.183231769173,902.30322265625
2024-12-13,903.8804969466607,909.9468090067054,887.7441068669418,908.3695678710938
2024-12-16,905.1422772502634,907.4959944793276,900.3620351992098,905.1907958984375
2024-12-17,900.8958970749953,903.8077269850552,886.4095551207139,889.6853637695312
2024-12-18,888.0353013877913,891.0199388482123,877.0189020931173,878.74169921875
2024-12-19,873.3548187057529,874.0827761662058,863.3575480971324,870.3944702148438
2024-12-20,864.9105130352275,872.3599918831414,857.5581899695972,859.7177734375
