Date,Open,High,Low,Close
2024-06-25,375.41944009223124,376.3069619517722,372.53502920868647,375.6856994628906
2024-06-26,375.41943732662446,378.43700600124004,374.5763014110614,376.2625732421875
2024-06-27,376.2625936563807,379.19141874299106,373.7331857724581,377.7270202636719
2024-06-28,377.63823402627366,379.8570246308186,375.86321841942026,377.1057434082031
2024-07-01,378.3482763390493,381.8539498161556,376.8838497566948,380.7889404296875
2024-07-02,381.6320790804071,382.20895565283456,375.02006489132174,377.63824462890625
2024-07-03,378.1707597480842,381.32143008834834,377.63824099221983,380.123291015625
2024-07-04,381.6320763766379,382.9633451417158,379.0138966576025,380.7889404296875
2024-07-05,380.7445568579234,385.1821381877556,379.5020318353326,384.87152099609375
2024-07-08,386.20276307915896,394.5454064017364,384.871494397807,393.7022705078125
2024-07-09,397.25236004414035,403.8199883358948,394.0573037136591,401.68994140625
2024-07-10,402.6662006020045,404.1306271806451,396.2760880434586,400.6693115234375
2024-07-11,399.38239433526815,407.81380990765183,398.22861309156133,407.0594177246094
2024-07-12,407.0594560726936,411.14203455660714,404.5744058539659,407.4144592285156
2024-07-15,407.41441139257415,413.98203932408734,405.77249737770325,411.2751159667969
2024-07-16,411.31947062570373,414.24829551887325,409.5000691316833,413.1832580566406
2024-07-18,410.92014365573266,417.9315189735093,410.6094983275924,417.3546142578125
2024-07-19,418.0202585325393,425.47540879743394,416.6002178558093,421.1709289550781
2024-07-22,421.2152745186909,425.51972582046176,413.4495078011498,414.0707702636719
2024-07-23,414.07078883419376,441.4506680930601,413.93765914854197,436.8355712890625
2024-07-24,440.2081051460057,453.21023038482934,435.45990719384116,438.4774475097656
2024-07-25,434.8830724128117,440.20817585100497,430.13487369800487,434.8387145996094
2024-07-26,438.4774780631656,449.43830114712074,432.57549856626446,445.71075439453125
2024-07-29,448.63956258965953,449.2608250855603,438.47748921984754,440.2525329589844
2024-07-30,440.47441788326415,441.8056866583547,433.6849161895334,434.7943115234375
2024-07-31,437.057492794329,441.9388210644049,435.3268349298526,439.63128662109375
2024-08-01,440.16375915500845,440.8737935243366,435.72617795456915,438.1668701171875
2024-08-02,430.26800111466224,443.2701002450131,430.26800111466224,434.0843200683594
2024-08-05,426.0522903769102,436.5693674354034,425.6085153542388,431.3330078125
2024-08-06,431.5548877403152,436.3918583538408,429.602356369564,431.5992736816406
2024-08-07,434.8830345877464,439.8531344481693,433.19676276137596,437.2349548339844
2024-08-08,438.4331345718136,441.98319394772153,437.1018376938733,439.0987548828125
2024-08-09,441.9831721749572,441.9831721749572,437.6343348865154,440.119384765625
2024-08-12,436.65810276874254,443.7582217148487,436.65810276874254,438.96563720703125
2024-08-13,440.16377394612385,441.85007398597685,433.32991441946837,434.883056640625
2024-08-14,436.61369785563306,442.87070869735584,434.7942963223527,436.8355712890625
2024-08-16,438.87688936925474,447.48579265284656,437.23497527546624,446.1101379394531
2024-08-19,447.97393247220106,452.01212479668385,443.40322137860943,445.0451354980469
2024-08-20,444.645738066525,446.7757849749655,441.7169411474016,442.6932067871094
2024-08-21,443.75819937308097,451.7458679452625,442.91506345507685,448.5508117675781
2024-08-22,450.7252447462828,451.30212133109177,445.04513826702214,447.79644775390625
2024-08-23,448.24020479089086,449.9264767710972,443.7138795067736,448.9058532714844
2024-08-26,449.08333702673025,450.85838087482534,445.5332774585128,448.81707763671875
2024-08-27,450.4589802075658,450.50336614741735,443.7582222004659,444.2907409667969
2024-08-28,444.11321976952377,445.79951979911414,440.65193221566744,441.3619384765625
2024-08-29,441.9832074702022,450.5921108617591,441.4063027627872,448.2845764160156
2024-08-30,445.4888768545288,451.87901762056,443.9357346345459,445.44451904296875
2024-09-02,447.3082737169309,455.20717018302713,446.6870112489918,452.677734375
2024-09-03,452.67773713088366,457.91409626795934,450.76959190714877,452.1008605957031
2024-09-04,443.7582030567318,452.677751368125,443.71384524676586,449.3939514160156
2024-09-05,451.16898926523896,454.3196878148697,450.01523610168874,453.69842529296875
2024-09-06,454.40842025952134,454.40842025952134,441.2288060631329,445.2669982910156
2024-09-09,445.5332347318398,454.9852734029617,444.068836355185,454.1865234375
2024-09-10,454.3196763029774,457.0709575777058,451.5239809612763,455.8284606933594
2024-09-11,455.29594052025584,461.06479055779437,454.36403269993195,456.49407958984375
2024-09-12,457.1597565673343,461.95234127279457,451.3465202280897,461.0648193359375
2024-09-13,461.06478122957145,461.50852809733834,454.4084094452432,456.0503234863281
2024-09-16,457.8697459360179,458.84601159207153,452.36715513571806,453.60968017578125
2024-09-17,453.56527143027444,455.78406201482926,449.30517775626555,450.636474609375
2024-09-18,450.72523863670733,454.76343093157726,448.2845745094767,450.2814636230469
2024-09-19,452.63337290269794,456.89346666395045,450.4145822727039,451.0802307128906
2024-09-20,454.4084053209533,459.15663177722325,450.8583460271267,456.5384521484375
